Date,Close,High,Low,Open,Volume
2011-01-13,15.245336532592773,15.319005617209058,15.18279159618226,15.252257888249733,53560006
2011-01-14,15.430498123168945,15.432723520644705,15.254977588188927,15.262888114222504,94978674
2011-01-18,15.812439918518066,15.870781108642783,15.45744219165898,15.476971922564864,145222296
2011-01-19,15.617635726928711,15.894760638756045,15.565968835751896,15.87399562782323,136754676
2011-01-20,15.494525909423828,15.675238413490646,15.408496451180696,15.62900958935379,220254485
2011-01-21,15.125189781188965,15.864354886861932,15.113570575683235,15.811203766018576,357511035
2011-01-24,15.106649398803711,15.141506071340832,14.86314490996954,15.019878774804882,184657557
2011-01-25,15.324938774108887,15.344220503629936,14.993920605466771,15.035452523211763,146418764
2011-01-26,15.24063777923584,15.38871804522639,15.210478013482053,15.335319868536207,81829572
2011-01-27,15.247808456420898,15.319746253048464,15.160294770381682,15.275001659156716,81070738
2011-01-28,14.857213020324707,15.336063478807274,14.826806195587004,15.3041724246642,169878368
2011-01-31,14.84163761138916,14.94324105574597,14.722727940223805,14.921733930038103,112616538
2011-02-01,15.10566234588623,15.16276826486679,14.909622891485366,14.943737451979645,110223602
2011-02-02,15.129392623901367,15.187241599223746,15.018888529453124,15.104671875144629,70691981
2011-02-03,15.083658218383789,15.11579537971534,14.98427922236373,15.067095052380445,60028160
2011-02-04,15.104177474975586,15.115549625707366,14.996145829323243,15.083659517653958,62264511
2011-02-07,15.186003684997559,15.28736007515997,15.060419712756765,15.083905180189731,72253814
2011-02-08,15.287114143371582,15.318016973232144,15.191443821014033,15.20182585421496,68050116
2011-02-09,15.24063777923584,15.31356474028565,15.137797161875971,15.249783584794596,73976246
2011-02-10,15.239154815673828,15.265360740733236,15.118515742638918,15.176363772191225,93725996
2011-02-11,15.438408851623535,15.450769226195845,15.15411455701119,15.173644289602395,103984303
2011-02-14,15.528640747070312,15.56547481390939,15.32815146259338,15.409731068803621,85439051
2011-02-15,15.429757118225098,15.57660117864173,15.403800140781728,15.508124055813042,83993653
2011-02-16,15.431486129760742,15.48784992849578,15.379077120699314,15.466343748174006,67612482
2011-02-17,15.457196235656738,15.506391623737061,15.33408471072549,15.358064291388901,59373716
2011-02-18,15.576354026794434,15.603547230915474,15.430499138065707,15.475491736864138,129198459
2011-02-22,15.085143089294434,15.449039614204171,15.024823549831721,15.327905476601654,146141730
2011-02-23,15.112582206726074,15.196140153872538,14.931623602019323,15.088108514319796,116017237
2011-02-24,15.050779342651367,15.156338528404856,14.866111111728426,15.114312498928781,108874565
2011-02-25,15.080940246582031,15.196635364376405,15.06759070069327,15.125932844978449,77585724
2011-02-28,15.16400146484375,15.240390997828255,15.030754023310648,15.079950355423058,91602065
2011-03-01,14.851527214050293,15.307881382298756,14.815434313379464,15.27228164714719,133426247
2011-03-02,14.852269172668457,14.981065830708374,14.713829756294698,14.827794532491778,81371863
2011-03-03,15.069072723388672,15.116784827497858,14.95634323419968,14.990459684081701,78103658
2011-03-04,14.848065376281738,15.054735802579017,14.837683343004304,15.038666747426053,120891439
2011-03-07,14.626564025878906,14.923959868294482,14.511363023241882,14.846335995249042,139027162
2011-03-08,14.642631530761719,14.782801279807813,14.590469577567628,14.657958470588937,91738575
2011-03-09,14.62928295135498,14.697018900497802,14.48046150806785,14.610246384700732,86362499
2011-03-10,14.34572982788086,14.50196768502037,14.324716812960833,14.47279708811103,125592995
2011-03-11,14.256979942321777,14.338312487223499,14.173422000110092,14.294309065382475,121734587
2011-03-14,14.09085464477539,14.296040840935595,14.04215431397667,14.160321881780124,113066217
2011-03-15,14.080223083496094,14.11582186757849,13.73264271981051,13.78208515995558,160824559
2011-03-16,13.772196769714355,14.085909645430485,13.628319292312336,14.041906222411843,152509508
2011-03-17,13.877511024475098,14.066380165073943,13.85723917669826,13.954640785980521,116406692
2011-03-18,13.870095252990723,14.04141300997658,13.83746302882915,13.958596222713133,132438559
2011-03-21,14.251788139343262,14.333368687751717,14.066872860667289,14.096538514634,121288923
2011-03-22,14.272059440612793,14.319276482562863,14.153150719836407,14.27082321398221,75758903
2011-03-23,14.391711235046387,14.39888059272173,14.140543286405538,14.219403381109839,72920303
2011-03-24,14.508644104003906,14.545726176442143,14.308648915466124,14.472550255780746,84262658
2011-03-25,14.331886291503906,14.509137165056075,14.319524970536682,14.50839599694846,114764559
2011-03-28,14.22360610961914,14.461671552713204,14.20753705664157,14.389484815606556,89068604
2011-03-29,14.381082534790039,14.385037324748856,14.165513351912766,14.239429493201454,64432607
2011-03-30,14.383801460266113,14.474280765591459,14.352651574512484,14.446592504129827,57105245
2011-03-31,14.505427360534668,14.54003792067055,14.381327621007957,14.412475610610608,81480268
2011-04-01,14.630023956298828,14.713828959030556,14.554871594104409,14.554871594104409,104919797
2011-04-04,14.52817153930664,14.702702888346131,14.414947944899327,14.659688637697736,82488031
2011-04-05,14.068605422973633,14.375148017588526,13.984305357537147,14.365013040375603,242806701
2011-04-06,14.194436073303223,14.218662710054854,14.041658892256361,14.144993629080046,107132058
2011-04-07,14.338313102722168,14.354135100864577,14.194682679022813,14.232753918346036,101639547
2011-04-08,14.292827606201172,14.459201397222513,14.290356099132849,14.459201397222513,76357137
2011-04-11,14.273297309875488,14.291343759664514,14.165265667180938,14.244372821745237,74606600
2011-04-12,14.106181144714355,14.261924890510027,14.042895043626391,14.214706897441571,83736694
2011-04-13,14.246350288391113,14.27898156168642,14.134362916215172,14.227315615612552,83086265
2011-04-14,14.301478385925293,14.3247167982753,14.143016078069277,14.219403721174498,219070062
2011-04-15,13.119558334350586,13.491613409952498,13.103737280414968,13.480241258344115,563853569
2011-04-18,13.02413272857666,13.044404575835687,12.830318685719565,13.013749748907989,202347616
2011-04-19,12.892863273620605,13.124006436556337,12.877289277823163,13.101016026908962,107766427
2011-04-20,12.996691703796387,13.023637848823796,12.889402182310748,13.000894495938928,122858785
2011-04-21,12.981119155883789,13.059733148935253,12.914124369882291,13.040203415342186,99174342
2011-04-25,12.979883193969727,13.02808941551848,12.904730823839115,12.98482810141314,65476506
2011-04-26,13.171965599060059,13.286178372364638,12.98383668985341,13.016221854765016,140524754
2011-04-27,13.294090270996094,13.302742912478122,13.20979020042324,13.300022456114556,92280599
2011-04-28,13.299280166625977,13.33092416403936,13.203114787349342,13.301505564110837,80299860
2011-04-29,13.450821876525879,13.450821876525879,13.31262952221594,13.34946453561131,169773978
2011-05-02,13.313865661621094,13.491117479041966,13.27826782177753,13.490375364370832,85667905
2011-05-03,13.198416709899902,13.39915303532786,13.09310458715598,13.278513973888769,83572079
2011-05-04,13.245388984680176,13.324743195510596,13.176909972497432,13.230062044432707,84997401
2011-05-05,13.207812309265137,13.335125677558777,13.13933329963804,13.19767638596691,80211530
2011-05-06,13.233274459838867,13.385557528313655,13.23030884083856,13.303729918961404,82552271
2011-05-09,13.292110443115234,13.312135233628835,13.129445345001306,13.225857777663668,78240168
2011-05-10,13.415221214294434,13.458978526477987,13.288649021508055,13.34946361116035,82022292
2011-05-11,13.236981391906738,13.437223609528537,13.19347302820572,13.35292544492672,93902656
2011-05-12,13.227094650268555,13.273817586123718,13.124748135003813,13.231791554800834,58149143
2011-05-13,13.0911283493042,13.248603393266631,13.078767973955946,13.216218225416288,84664157
2011-05-16,12.815979957580566,13.03476369853325,12.766043400747419,13.01103117359873,118771522
2011-05-17,13.113624572753906,13.132413138297043,12.732176652109194,12.742064573700388,132639308
2011-05-18,13.097555160522461,13.110409646627177,12.995950765530262,13.090879914866315,78420843
2011-05-19,13.133153915405273,13.26392890642735,13.095329732117895,13.169739978826293,99118132
2011-05-20,12.954668045043945,13.151447716961078,12.932418801764397,13.146750812253437,93047462
2011-05-23,12.815237998962402,12.855039576295344,12.691879424009823,12.770986573478726,92344839
2011-05-24,12.812024116516113,12.952935025177512,12.809304607161371,12.864186066569149,76284867
2011-05-25,12.846882820129395,12.923517521136084,12.787056448986535,12.78903479045274,52259149
2011-05-26,12.808809280395508,12.907448050283215,12.731433419438071,12.79817924579252,85057626
2011-05-27,12.877288818359375,12.89929100309161,12.763570161192947,12.817463397629437,70093747
2011-05-31,13.078024864196777,13.078766032251675,12.941562857215816,12.978644924330208,107894906
2011-06-01,12.993477821350098,13.181358718119737,12.986308463906798,13.053797353132088,118679178
2011-06-02,13.054291725158691,13.10966729792651,12.91634737857566,13.042179353931926,88510520
2011-06-03,12.931181907653809,13.04292223856847,12.892123386263755,12.904483761716614,70202152
2011-06-06,12.881244659423828,13.023638865311145,12.836499118235514,12.942553367875648,77975179
2011-06-07,12.831060409545898,12.969500775507232,12.830072185346467,12.926484625584857,76590006
2011-06-08,12.834519386291504,12.885692161602194,12.750714394483513,12.769255899871606,66383894
2011-06-09,12.774203300476074,12.855041748922865,12.74725715099381,12.855041748922865,67817246
2011-06-10,12.59571361541748,12.773212490039622,12.590275542950963,12.708689215943844,97961814
2011-06-13,12.477546691894531,12.61277248758993,12.414260587870935,12.607827580362384,97455925
2011-06-14,12.567532539367676,12.708689570018821,12.533417034541504,12.562093520174779,94011061
2011-06-15,12.433542251586914,12.567036750927475,12.3756951715984,12.484962088593331,83242849
2011-06-16,12.36976146697998,12.523033705089375,12.27829394001648,12.430081948773926,110693357
2011-06-17,11.990291595458984,12.52600092216788,11.984853522709967,12.513393491194135,210602442
2011-06-20,11.979413032531738,12.02020378252606,11.847155701394277,11.98979695863198,121598077
2011-06-21,12.187565803527832,12.210805162689239,11.983121727532643,12.04393632197046,111030616
2011-06-22,12.039485931396484,12.171497147290282,12.032564576399315,12.149247906424787,96644896
2011-06-23,11.871628761291504,11.936893205747303,11.711188106341684,11.918846755762535,192787918
2011-06-24,11.739618301391602,11.884732013730288,11.693636534416987,11.883001674886192,152794573
2011-06-27,11.935410499572754,12.073848963846038,11.707974121770503,11.717862989179244,138304463
2011-06-28,12.20363712310791,12.266923231317795,11.965571629270185,11.965571629270185,109011074
2011-06-29,12.300541877746582,12.366794537050959,12.172237457840435,12.275078070626526,94071286
2011-06-30,12.518336296081543,12.525505654186464,12.39769722138444,12.409810540062637,97500090
2011-07-01,12.880502700805664,12.884211380960869,12.51833560105506,12.527236244112588,146013250
2011-07-05,13.16257095336914,13.235745916520356,12.986061261515655,12.986061261515655,154545110
2011-07-06,13.234758377075195,13.31263025386865,13.177404457681122,13.188776608455997,108228151
2011-07-07,13.512624740600586,13.61348892343214,13.247614055812308,13.374186266661939,158010049
2011-07-08,13.151446342468262,13.291369031166534,13.034763011977478,13.175179812727576,191523195
2011-07-11,13.03501033782959,13.250085391597658,12.991005967062076,13.057259579244374,113997696
2011-07-12,13.201385498046875,13.335127069987879,13.003368648595009,13.0567658870037,114073981
2011-07-13,13.306448936462402,13.448349020177037,13.262444566533139,13.275300945649883,112026334
2011-07-14,13.076047897338867,13.39890755132634,13.021413488285182,13.327709974983051,266976958
2011-07-15,14.77390193939209,14.838919327071018,14.540039260359208,14.770935373768525,551342851
2011-07-18,14.707650184631348,14.883417788877665,14.634969322341675,14.647082641627467,179401931
2011-07-19,14.895777702331543,14.948433770498744,14.722235501109672,14.737315385735611,119144917
2011-07-20,14.71778392791748,14.90269921670754,14.71778392791748,14.886631108742373,89446014
2011-07-21,15.005538940429688,15.031990972839187,14.6846567138205,14.685151772433853,139300182
2011-07-22,15.283404350280762,15.314800341419508,14.93829645033772,14.965983761625958,141656982
2011-07-25,15.301947593688965,15.460905918479972,15.154115310400927,15.163015007713408,125733520
2011-07-26,15.389460563659668,15.512572090812132,15.25843851034687,15.278956467155703,94067271
2011-07-27,15.011223793029785,15.350646573751742,14.9501630943962,15.257447768555961,157965884
2011-07-28,15.103188514709473,15.22778332171952,14.906902022153702,14.961041370364477,124802042
2011-07-29,14.923958778381348,15.202567928803758,14.923958778381348,14.937308322940954,166116320
2011-08-01,15.000102043151855,15.215918285278299,14.812468176130483,15.110112033825827,159238637
2011-08-02,14.644856452941895,15.071791982821072,14.624337550777103,14.981064680394947,128503865
2011-08-03,14.861660957336426,14.906900604560436,14.428051154241489,14.691084400343653,153601587
2011-08-04,14.277005195617676,14.804309874621168,14.275769915406535,14.696772342860928,197320845
2011-08-05,14.314580917358398,14.585525660966114,13.89333144742955,14.40110543069418,238052949
2011-08-08,13.498286247253418,14.06637878949243,13.45700138760067,13.917557353760122,300987964
2011-08-09,14.17540168762207,14.20506734407368,13.37443274972809,13.868610145964064,259758001
2011-08-10,13.5722017288208,13.9457390562255,13.5405577349656,13.878003113770093,215589063
2011-08-11,13.89654541015625,14.05401854090984,13.557369673424105,13.691110280724159,193948251
2011-08-12,13.937088966369629,14.103461803097614,13.853777126836981,14.078741054111832,126644924
2011-08-15,13.775411605834961,13.967249205861165,13.499028776383152,13.68147162062883,286867234
2011-08-16,13.324743270874023,13.65699673054123,13.109668207812923,13.65674967449953,278616423
2011-08-17,13.180123329162598,13.440685075716909,13.121286133984361,13.350204832216441,163775579
2011-08-18,12.481254577636719,12.975926064699772,12.372727880210332,12.940822337123649,252571164
2011-08-19,12.136147499084473,12.728220631183833,12.134663269646541,12.344300265430507,217211120
2011-08-22,12.315377235412598,12.533664988261346,12.225392035693536,12.459500842023143,196971541
2011-08-23,12.825868606567383,12.889896822276585,12.337377298573498,12.447139277950098,174523715
2011-08-24,12.936372756958008,13.102252426781114,12.78656214178457,12.838476092845266,144318923
2011-08-25,12.856029510498047,13.28197686978536,12.81301430598572,13.111647337281745,132213719
2011-08-26,13.024628639221191,13.113377611001196,12.685452858815895,12.854794166250686,144391193
2011-08-29,13.326720237731934,13.335866989780618,13.190259178475538,13.214980871868429,93782206
2011-08-30,13.366768836975098,13.423381584974758,13.122277075110794,13.30471896309746,120008140
2011-08-31,13.37319564819336,13.505205908274482,13.250578249276185,13.466641506714438,108135806
2011-09-01,13.164052963256836,13.444144412748333,13.132409918089376,13.368003838181936,96982155
2011-09-02,12.974691390991211,13.050831980737694,12.873086990548662,12.96554369140507,96408011
2011-09-06,12.908931732177734,12.92327044820209,12.620188535975647,12.627604950027061,109039179
2011-09-07,13.201878547668457,13.249096541130228,13.0379772184803,13.113376638507113,110645177
2011-09-08,13.224867820739746,13.32721432492235,13.149221351179552,13.196191337991285,95576908
2011-09-09,12.97493839263916,13.217205711550719,12.884459087074672,13.136862329698747,131242091
2011-09-12,13.105219841003418,13.151447719935094,12.793237269490637,12.80460942047217,107216373
2011-09-13,13.090387344360352,13.198171939068887,12.939092486185585,13.151695109756094,94520965
2011-09-14,13.153424263000488,13.27406332577062,12.998915807968586,13.166278748535126,108179971
2011-09-15,13.412750244140625,13.47257566554506,13.214981421643712,13.238218886756485,118875912
2011-09-16,13.514601707458496,13.518557443610762,13.427088972653713,13.468126777187164,141901897
2011-09-19,13.514354705810547,13.594203971233648,13.23525238758388,13.35811685250224,99106087
2011-09-20,13.513367652893066,13.807302824007033,13.415470036913291,13.58184477437677,111580670
2011-09-21,13.329686164855957,13.720281735530957,13.321281527236275,13.53957019452283,100948969
2011-09-22,12.871355056762695,13.072091393964621,12.706712564278199,13.009547408864321,176671736
2011-09-23,12.991253852844238,13.013750151726885,12.719073815256344,12.769999544444527,111508400
2011-09-26,13.148975372314453,13.17468529183042,12.688171376165323,13.03426848534916,105762945
2011-09-27,13.333148956298828,13.52374938089624,13.251815456347956,13.304966582409842,120887424
2011-09-28,13.073575019836426,13.448843673161349,13.04539359335587,13.386546742455828,90871336
2011-09-29,13.040450096130371,13.282718365393453,12.840454914664603,13.251568479071905,116699786
2011-09-30,12.73242473602295,12.953926124390975,12.71610767627291,12.860233184889962,109352349
2011-10-03,12.249862670898438,12.657269399661416,12.2370081854846,12.604118279597174,179646846
2011-10-04,12.407585144042969,12.445656382624522,11.881022619412853,12.114144115350848,166975528
2011-10-05,12.476805686950684,12.55344228423114,11.885226663097853,12.27038420474738,182043797
2011-10-06,12.724266052246094,12.737120539555605,12.42489091157204,12.546025996253391,137485405
2011-10-07,12.73439884185791,12.867399220213777,12.615242119216383,12.77667287017944,114664185
2011-10-10,13.27950382232666,13.286920236566154,12.934147867961526,12.983096201942185,93236167
2011-10-11,13.428078651428223,13.517568784407864,13.187787785800813,13.187787785800813,114563810
2011-10-12,13.55959415435791,13.725967928351285,13.463922892260527,13.550447402018989,127588447
2011-10-13,13.818920135498047,13.819167191513305,13.547727410151118,13.597416906185526,228356741
2011-10-14,14.627058029174805,14.822850415650247,14.525453628871738,14.819636793956093,342474886
2011-10-17,14.397891998291016,14.63076550473508,14.288871185781357,14.43027621727777,160928949
2011-10-18,14.598132133483887,14.648811747303723,14.274037233653251,14.34301035170697,152601853
2011-10-19,14.355619430541992,14.636453055383036,14.319031471295855,14.519767822044601,117699519
2011-10-20,14.429041862487793,14.55808558121077,14.326201230619873,14.385285490370102,135666613
2011-10-21,14.597640037536621,14.653510675176408,14.503947106115103,14.573414345799106,136148412
2011-10-24,14.74423599243164,14.83199673263582,14.499002114393827,14.504440186879892,137589795
2011-10-25,14.416433334350586,14.709133227164697,14.40876986390164,14.662162287118058,102000897
2011-10-26,14.494304656982422,14.589975925766147,14.161804141781689,14.574401929414092,115354763
2011-10-27,14.799858093261719,14.899485092156889,14.667105708843163,14.79367885289319,151778780
2011-10-28,14.836197853088379,14.889596977224002,14.690590038058394,14.697265283540897,100696024
2011-10-31,14.650788307189941,14.825073550501584,14.626809674633428,14.71135678821764,102695490
2011-11-01,14.304938316345215,14.474526656025782,14.257969275181173,14.340785103706809,125472546
2011-11-02,14.45746898651123,14.535093801858054,14.350180409203833,14.459447327901797,85153986
2011-11-03,14.770936012268066,14.770936012268066,14.430276956061286,14.511363402135435,107192283
2011-11-04,14.73731517791748,14.826312148135134,14.645598698069584,14.6720507330912,113817021
2011-11-07,15.038666725158691,15.049791819699994,14.64065470675072,14.667600853803156,134799374
2011-11-08,15.137797355651855,15.187981911594257,14.92173408594025,15.05522858279976,121630197
2011-11-09,14.856223106384277,15.064870916386168,14.799611305614928,14.938050714010595,148996390
2011-11-10,14.711111068725586,14.979830423706773,14.624091493886477,14.979336311621992,115166059
2011-11-11,15.03916072845459,15.131618375570701,14.798128689560103,14.864876416600445,159676271
2011-11-14,15.154114723205566,15.279697758346279,15.025070063749748,15.030508136402275,128026081
2011-11-15,15.242120742797852,15.279696923527677,15.092311078510734,15.149168988375418,107441212
2011-11-16,15.116289138793945,15.285136309510017,15.09503001566085,15.131369968294658,104731092
2011-11-17,14.854244232177734,15.136560146667195,14.753133958789567,15.081184578138954,140255750
2011-11-18,14.70616626739502,14.9439837407162,14.678230949481254,14.882181866678867,132000924
2011-11-21,14.361551284790039,14.548443961143564,14.142768503208368,14.530149509859967,120501984
2011-11-22,14.338313102722168,14.461177567986095,14.220640600354509,14.338313102722168,96572626
2011-11-23,14.09382152557373,14.344494436433438,14.09382152557373,14.22336124683474,93380707
2011-11-25,13.91805362701416,14.196661869203108,13.876769707525591,13.972193927355063,62730250
2011-11-28,14.540780067443848,14.556354062279606,14.25178794774887,14.32273846029456,113580136
2011-11-29,14.410747528076172,14.594425647316054,14.371193004286964,14.533117886606277,73546641
2011-11-30,14.817659378051758,14.820625943889342,14.637194867223673,14.782061534575693,136389312
2011-12-01,15.173151016235352,15.228279539353968,14.808018261491224,14.832739012002312,145366836
2011-12-02,15.33606243133545,15.426047619189447,15.23470414712462,15.254234825204561,164040568
2011-12-05,15.466837882995605,15.621345400897336,15.386493557193775,15.516033270554043,128379401
2011-12-06,15.420361518859863,15.540258470550683,15.333095840582466,15.401078843412273,93408812
2011-12-07,15.410968780517578,15.467085525429978,15.280193782033711,15.368694746582825,90630437
2011-12-08,15.229514122009277,15.51133691232082,15.210973559975239,15.352873652585677,96885796
2011-12-09,15.51059341430664,15.552866497782038,15.2532452868585,15.27771992458751,111062736
2011-12-12,15.460411071777344,15.479939857836651,15.334332032507813,15.373639500391041,87683432
2011-12-13,15.466343879699707,15.736546509259453,15.397617812994557,15.543720693923877,161731947
2011-12-14,15.279450416564941,15.433958883823331,15.14150606272117,15.37289723297756,156733281
2011-12-15,15.315790176391602,15.426047207459908,15.29477621614335,15.3894592522583,96705121
2011-12-16,15.474501609802246,15.557564499922117,15.363503402555303,15.433958862178581,179040582
2011-12-19,15.37240219116211,15.537293638202474,15.327162538993885,15.525179373175192,86061375
2011-12-20,15.583521842956543,15.619861796872348,15.524684645293066,15.524931701321092,95886062
2011-12-21,15.471039772033691,15.619367094148506,15.301451433690179,15.574621557522942,100290510
2011-12-22,15.5669584274292,15.617142037284195,15.500458707662657,15.523696172547414,73165217
2011-12-23,15.651999473571777,15.690070714086044,15.58821926009959,15.623818047102588,58365953
2011-12-27,15.827767372131348,15.93258444089498,15.623817416355916,15.62505269648683,64496847
2011-12-28,15.81417179107666,15.94519384540946,15.774617266817323,15.889571212664176,85406931
2011-12-29,15.88092041015625,15.895753239264625,15.702926460855764,15.858423163862778,63252199
2011-12-30,15.967440605163574,15.988702567937672,15.871523235834845,15.871523235834845,71559220
2012-01-03,16.44975471496582,16.517491614973853,16.127389166241187,16.141481773386513,147611217
2012-01-04,16.520702362060547,16.569403635099555,16.331338181807887,16.440358986880668,114989399
2012-01-05,16.291536331176758,16.414153734498576,16.222811216146592,16.368667030217,131808205
2012-01-06,16.06929588317871,16.31601305750842,16.06360886119694,16.29499909479282,108119746
2012-01-09,15.387977600097656,15.99463744470011,15.357569828451519,15.982275176685587,233776981
2012-01-10,15.404787063598633,15.66831633865773,15.250774604327395,15.568195224727383,176483032
2012-01-11,15.474501609802246,15.559295785332305,15.354850761803792,15.41368701507932,96359832
2012-01-12,15.565476417541504,15.64582169843493,15.487851593025171,15.604536832433906,75289148
2012-01-13,15.450522422790527,15.498975697714169,15.35336787032486,15.481918418388467,92637933
2012-01-17,15.539270401000977,15.623323405210368,15.467578717353884,15.623323405210368,76658261
2012-01-18,15.64631462097168,15.67325982116047,15.379571716355628,15.491064983742573,110882061
2012-01-19,15.810956954956055,15.846061630138077,15.61046766716745,15.846061630138077,253157352
2012-01-20,14.486392974853516,14.610245660812993,14.380339681347452,14.598627401773788,424637703
2012-01-23,14.474773406982422,14.5523982177144,14.416431270925726,14.486639668321056,137027695
2012-01-24,14.36130428314209,14.528172170097706,14.28887048553129,14.494550779421326,122690156
2012-01-25,14.078493118286133,14.306422650346724,14.00160947341725,14.276756996157753,200255805
2012-01-26,14.044130325317383,14.20185241255929,13.956370531563428,14.140049594249135,129531704
2012-01-27,14.33781909942627,14.346224683905502,14.074538776559873,14.110383672174688,145242371
2012-01-30,14.281207084655762,14.33831299664329,14.175153789007389,14.290106781062246,93569411
2012-01-31,14.341032981872559,14.437198360198492,14.218415569476186,14.412476664946473,86017210
2012-02-01,14.358833312988281,14.474281375040736,14.317054336283606,14.460436770439548,93175942
2012-02-02,14.464638710021973,14.496776819395665,14.389733402261948,14.45870652542475,96950036
2012-02-03,14.742012023925781,14.760305529984022,14.537319939812967,14.601842269677084,127215053
2012-02-06,15.057455062866211,15.100469317824343,14.684657911680066,14.709379607396398,147735682
2012-02-07,15.000102043151855,15.064872378655148,14.92569084208429,15.009496799236826,83997668
2012-02-08,15.076241493225098,15.113323560591255,14.949916354734976,15.046328783312195,73731331
2012-02-09,15.116042137145996,15.191195442601417,15.055228493184929,15.129886740025157,90927546
2012-02-10,14.978840827941895,15.033721344490885,14.931623781363939,15.02754210388183,93356617
2012-02-13,15.134336471557617,15.174880165188272,15.080445126080543,15.092311388299303,72924318
2012-02-14,15.074016571044922,15.129392144532284,14.950410938027934,15.118020941231423,72418428
2012-02-15,14.970189094543457,15.15238488579254,14.8960249506921,15.15238488579254,97399715
2012-02-16,14.99392032623291,15.050532126723308,14.776620823369065,14.90245185442881,101615457
2012-02-17,14.947444915771484,15.021361052925242,14.89206934027164,14.955602497858246,98331193
2012-02-21,15.178833961486816,15.27475227709444,14.90393350017644,14.928408137688288,99603946
2012-02-22,15.029025077819824,15.24756176887196,14.998618252680817,15.128405028774567,78974912
2012-02-23,14.983783721923828,15.029023370424023,14.841390477643616,15.005785906129434,82508106
2012-02-24,15.077479362487793,15.120741621365639,14.968952657935397,15.014440314385048,77714204
2012-02-27,15.06289291381836,15.138292333480221,14.957827838363354,14.995651076212186,72827958
2012-02-28,15.287361145019531,15.32147759645064,15.022597528115902,15.079951446007867,114330940
2012-02-29,15.28390121459961,15.465601937798231,15.215917261814345,15.292553855364986,125946315
2012-03-01,15.386494636535645,15.468075194800628,15.281429554855288,15.383033958679675,89843498
2012-03-02,15.358063697814941,15.426047647456283,15.335073288757856,15.376604258676318,63167885
2012-03-05,15.185016632080078,15.388719545359677,15.114066112261897,15.337793817039778,63970883
2012-03-06,14.955354690551758,15.050531840707006,14.680454221730718,15.031744223960132,127451937
2012-03-07,15.000843048095703,15.109369754688565,14.97760558062764,15.056465682963038,50769586
2012-03-08,15.009249687194824,15.117034279828873,14.989719006935065,15.080940431673739,54021731
2012-03-09,14.838919639587402,15.12692072745351,14.832738505595746,15.029273009008582,107224403
2012-03-12,14.960053443908691,15.005788157882163,14.814445609823023,14.832739116782443,67010233
2012-03-13,15.2722806930542,15.274011978425376,14.969940904812072,15.04904805682949,90168712
2012-03-14,15.22803020477295,15.395887256118971,15.165485276544448,15.203555567402141,117916329
2012-03-15,15.355097770690918,15.413686017562766,15.199353086967522,15.243110399967682,97769094
2012-03-16,15.45175838470459,15.473265512169386,15.328398855393942,15.349164814740922,122477361
2012-03-19,15.672764778137207,15.75409827225297,15.357816620507522,15.404292497184468,87237768
2012-03-20,15.660652160644531,15.724186264843484,15.5068858084902,15.597119003020435,61850967
2012-03-21,15.821091651916504,16.00427564394966,15.636424377195937,15.688338324680558,99154267
2012-03-22,15.971152305603027,16.039135319369656,15.599098177087088,15.78450760118239,96769361
2012-03-23,15.885616302490234,16.03171824003366,15.843837327593546,15.98474730199248,77898894
2012-03-26,16.052236557006836,16.056193240038905,15.810216289628992,15.945194082366049,73040752
2012-03-27,15.995131492614746,16.155324146272925,15.940250974079499,15.99537949523395,80588939
2012-03-28,16.211193084716797,16.28115442695398,16.095498928396985,16.118983448771825,101936657
2012-03-29,16.02949333190918,16.231712008089357,15.927889881752705,16.15384108231682,77260510
2012-03-30,15.852241516113281,16.155077311512866,15.846309331591234,16.112061164485603,92774443
2012-04-02,15.992659568786621,16.006998285581098,15.69402748895173,15.840623545854328,91710470
2012-04-03,15.88635540008545,16.018120505373762,15.787965575664945,15.955328519451106,82102591
2012-04-04,15.701689720153809,15.796865927076073,15.601568606272064,15.783269326087177,65348026
2012-04-05,15.631728172302246,15.733331621072358,15.53902347347985,15.629749830914019,93095642
2012-04-09,15.59514045715332,15.706139609375121,15.457938220167193,15.536798316793186,87635252
2012-04-10,15.496749877929688,15.68561900034677,15.439643020503336,15.661393311599669,99652126
2012-04-11,15.72171401977539,15.722702243936046,15.606513018794377,15.672518630812217,88289696
2012-04-12,16.093767166137695,16.14642322972216,15.828014394809134,15.879682234290948,231127086
2012-04-13,15.44088077545166,16.04383190469937,15.414675797819493,16.0082331184405,327595322
2012-04-16,14.982796669006348,15.421350478693677,14.87377491010243,15.40132663421481,228537416
2012-04-17,15.069321632385254,15.270058940713417,15.006035524880529,15.044353825127303,121409373
2012-04-18,15.016911506652832,15.149168832646279,14.902204624263431,15.03174433396934,107180238
2012-04-19,14.815434455871582,15.23470561014359,14.808018041513446,14.973402661837536,132277959
2012-04-20,14.735336303710938,15.051520699446929,14.72965117518718,14.937803930349114,122794545
2012-04-23,14.773406982421875,14.794420944545813,14.590470029809426,14.65721775679904,88241516
2012-04-24,14.864134788513184,14.996639174603477,14.76648518125044,14.78922948155103,77453230
2012-04-25,15.073028564453125,15.113324255080222,14.903934329493213,14.931623536498707,73117037
2012-04-26,15.21517562866211,15.277720560408964,15.072534374711342,15.102447085844636,84013728
2012-04-27,15.203063011169434,15.246571378559338,15.094784311627809,15.204051235335195,65701345
